,id,etl_date,entid,name,address,code1,code2,isurban,isboard,havebond,havebond2,isbad,m001,m002,m003,m004,m005,m006,m010,m011,m012,m013,m015,m020,m021,m022,m023,m024,m025,m026,f005,f015,f022,f024,f031,f037,f039,f044,data_date
1465,1201776,2020-10-15 22:36:56,6F274E14FEB27C57E0539601A8C0ACD65,中炬高新技术实业(集团)股份有限公司,中山市中山火炬高技术产业开发区,91442000190357106Y,190357106,0,1,1,1,,1.25443,0.507808,0.130856,0.190983,0.0455564,,,95.0,,10.0,0.0,0.0,0.208265,3.87844,0.803104,0.141696,4.13462,0.789024,13.012,27.9214,9.3329,0.1803,0.1858,3.9293,3.4537,14.2934,2018-06-29
1466,1201781,2020-10-15 22:36:56,6F274E15F7897C57E0539601A8C0ACD65,广东粤科融资租赁有限公司,佛山市南海区桂城街道桂澜北路2号亿能国际广场2座909B室(住所申报),91440605093123391G,093123391,0,0,1,1,,,,,,,,,90.0,,0.0,0.0,0.0,,,,,,,,0.0218,-1.3152,-3.2587,0.6263,0.368,0.5324,38.8365,2018-06-29
1467,1201791,2020-10-15 22:36:56,6F274E1735A27C57E0539601A8C0ACD65,深圳市新纶科技股份有限公司,深圳市南山区南头街道南海大道3025号创意大厦13-14楼,914403007451834971,745183497,0,1,1,1,,-0.389527,-0.274563,-0.516727,-0.483081,-0.0859697,41.0,,90.0,,87.0,1.0,0.0,0.177946,3.44158,1.74138,0.045125,4.14972,1.92063,2.6241,27.2738,-0.0067,-0.0056,0.2985,4.4408,0.983,30.5805,2018-06-29
1468,1201792,2020-10-15 22:36:56,6F274E1753DE7C57E0539601A8C0ACD65,广东省粤科金融集团有限公司,广东省广州市天河区珠江西路17号广晟国际大厦4501房,91440000725073274C,725073274,0,0,1,1,,,,,,,,,105.0,,6.0,2.0,0.0,,,,,,,5.8171,6.9313,0.1759,0.0933,0.2508,-1.4501,3.581,81.2579,2018-06-29
1469,1201795,2020-10-15 22:36:56,6F274E1758EB7C57E0539601A8C0ACD65,深圳市科陆电子科技股份有限公司,深圳市光明新区观光路3009号招商局光明科技园A6栋2A,91440300279261223W,279261223,0,1,1,1,,-0.463193,-0.246225,-0.27486,-0.24447,-0.102351,81.0,,95.0,,360.0,0.0,0.0,-0.101244,1.93088,1.22782,-0.252773,1.17769,0.497725,3.545,29.0989,0.0538,0.0521,0.4082,0.7842,0.4448,38.3984,2018-06-29
1470,1201798,2020-10-15 22:36:56,6F274E17B17F7C57E0539601A8C0ACD65,广东宝丽华新能源股份有限公司,广东省梅县华侨城香港花园香港大道宝丽华综合大楼,914414006179309884,617930988,0,1,1,1,,0.028065,0.152318,-0.13,-0.156364,-0.107692,34.0,0.088009,95.0,,58.0,0.0,0.0,0.0788894,2.95424,0.72135,-0.085255,3.00971,0.62584,3.1015,38.7266,2.6355,0.3077,0.4614,1.34,7.2305,-28.9554,2018-06-29
1471,1201801,2020-10-15 22:36:56,6F274E17E36F7C57E0539601A8C0ACD65,温氏食品集团股份有限公司,云浮市新兴县新城镇东堤北路9号,91445300707813507B,707813507,0,1,1,1,,-0.394223,-0.0557461,-0.0786611,0.0421202,-0.0805845,,,105.0,,16.0,0.0,0.0,0.00112927,2.82238,0.337243,-0.037065,3.1681,0.389615,57.6334,36.7998,3.1556,0.1436,0.1213,6.5364,0.4394,-6.2304,2018-06-29
1472,1201806,2020-10-15 22:36:56,6F274E1840757C57E0539601A8C0ACD65,长园集团股份有限公司,深圳市南山区高新区科苑中路长园新材料港1号高科技厂房,91440300192176077R,192176077,0,1,1,1,,-0.240661,-0.226774,-0.330589,-0.400454,-0.374556,74.0,,95.0,,346.0,0.0,0.0,-0.0745378,3.9437,1.24531,-0.293678,4.0147,1.29461,1.2914,17.223,0.0322,0.0197,0.4411,0.1855,0.3355,21.9109,2018-06-29
1473,1201825,2020-10-15 22:36:56,6F274E18EBD57C57E0539601A8C0ACD65,深圳市沃尔核材股份有限公司,深圳市坪山区龙田街道兰景北路沃尔工业园,91440300708421097F,708421097,0,1,1,1,,-0.7244,-0.327161,-0.243056,-0.197053,-0.191095,23.0,,90.0,,124.0,3.0,0.0,-0.153834,2.18641,0.890845,-0.216723,2.20291,0.720537,3.395,31.6368,0.089,0.058,0.4041,1.1643,0.22,38.4426,2018-06-29
1474,1201827,2020-10-15 22:36:56,6F274E18FC0E7C57E0539601A8C0ACD65,盈峰控股集团有限公司,佛山市顺德区北滘镇君兰社区居民委员会怡兴路8号盈峰商务中心二十四楼之六,914406067408308358,740830835,0,0,1,1,,,,,,,,,95.0,1.0,3.0,2.0,0.0,,,,,,,3.0986,5.7884,0.1297,-0.0094,0.4643,-0.1318,0.511,122.045,2018-06-29
1475,1201832,2020-10-15 22:36:56,6F274E1915C47C57E0539601A8C0ACD65,广州普邦园林股份有限公司,广州市越秀区寺右新马路南二街一巷14－20号首层,91440101231229718W,231229718,0,1,1,1,,-0.596467,-0.456044,-0.464865,-0.314088,-0.199461,114.0,,90.0,0.0,38.0,4.0,0.0,-0.233987,1.84453,0.638683,-0.487373,2.32827,0.857816,4.1701,3.9798,0.1897,0.0811,0.2372,8.7624,1.2668,31.5468,2018-06-29
1476,1201834,2020-10-15 22:36:56,6F274E1938D37C57E0539601A8C0ACD65,星期六股份有限公司,广东省佛山市南海区桂城街道庆安路2号,914406007417025524,741702552,0,1,1,1,,-0.655868,-0.683862,-0.319088,-0.25661,-0.165794,46.0,0.593107,85.0,,7.0,0.0,0.0,-0.434922,3.23504,1.85802,-0.282308,3.35718,1.07006,-4.0245,3.7134,0.196,0.0873,0.2103,2.5453,0.3608,1.2992,2018-06-29
1477,1201835,2020-10-15 22:36:56,6F274E193ED47C57E0539601A8C0ACD65,广东太安堂药业股份有限公司,汕头市金园工业区11R2－2片区第1、2座,914405007229411602,722941160,0,1,1,1,,-0.248241,-0.195699,-0.115839,-0.0987952,-0.13526,,0.000318,95.0,,20.0,3.0,0.0,-0.0683285,2.13082,1.032,-0.0755967,2.66752,1.18476,5.7437,31.8735,0.0527,0.0238,0.3047,1.8897,0.2083,5.3161,2018-06-29
1478,1201836,2020-10-15 22:36:56,6F274E19548F7C57E0539601A8C0ACD65,深圳市东阳光实业发展有限公司,深圳市南山区华侨城东方花园E区E25栋,91440300279310232F,279310232,0,0,1,1,,,,,,,,,90.0,,1.0,0.0,0.0,,,,,,,3.2297,30.3083,0.1769,0.0843,0.4537,0.0307,0.5689,24.8477,2018-06-29
1479,1201845,2020-10-15 22:36:56,6F274E19917C7C57E0539601A8C0ACD65,信利光电股份有限公司,汕尾市区工业大道信利工业城一区第15栋,91441500675216889G,675216889,0,0,1,1,,,,,,,,,90.0,,6.0,0.0,0.0,,,,,,,8.4233,40.5153,0.7779,0.1888,0.3822,1.3664,0.55,-6.0579,2018-06-29
1480,1201855,2020-10-15 22:36:56,6F274E19E1727C57E0539601A8C0ACD65,格林美股份有限公司,深圳市宝安区宝安中心区兴华路南侧荣超滨海大厦A栋20层2008号房(仅限办公),914403007341643035,734164303,0,1,1,1,,-0.3337,0.054007,-0.158554,-0.180217,-0.12064,5.0,0.167326,95.0,,121.0,6.0,0.0,0.0654793,3.94432,4.47999,-0.114573,3.44103,3.00477,3.8365,35.199,0.0341,0.0217,0.4795,0.6696,0.3192,37.2165,2018-06-29
1481,1201857,2020-10-15 22:36:56,6F274E19E7FE7C57E0539601A8C0ACD65,欣旺达电子股份有限公司,深圳市宝安区石岩街道石龙社区颐和路2号综合楼1楼、2楼A-B区、2楼D区-9楼,91440300279446850J,279446850,0,1,1,1,,-0.653462,-0.232538,-0.0768443,-0.184615,-0.216522,13.0,,95.0,,176.0,3.0,0.0,-0.0758285,3.4205,1.25076,0.0174417,4.02591,1.19639,6.7411,22.3988,-0.0363,-0.0107,0.4131,0.7256,0.4512,74.428,2018-06-29
1482,1201858,2020-10-15 22:36:56,6F274E19E9CF7C57E0539601A8C0ACD65,深圳天源迪科信息技术股份有限公司,深圳市福田区福保街道福保社区广兰道6号顺仓物流中心三层深装总大厦A座309,914403006188564330,618856433,0,1,1,1,,-0.217653,0.234177,0.411765,0.015625,0.021611,105.0,,90.0,,29.0,1.0,0.0,0.141026,4.01987,2.69548,0.366167,5.05302,3.24229,9.3537,9.6856,0.1178,0.026,0.2223,3.2937,0.5072,21.0291,2018-06-29
1483,1201860,2020-10-15 22:36:56,6F274E1A08917C57E0539601A8C0ACD65,深圳市兴森快捷电路科技股份有限公司,深圳市南山区粤海街道沙河西路与白石路交汇处深圳湾科技生态园一区2栋A座8-9层,914403007084880569,708488056,0,1,1,1,,-0.812582,-0.316879,-0.271647,-0.184411,-0.140281,11.0,,90.0,,15.0,0.0,0.0,-0.130018,2.72109,1.41491,-0.219468,2.73322,1.12649,12.1057,35.513,0.6461,0.1227,0.2574,3.4728,0.9095,11.6729,2018-06-29
1484,1201869,2020-10-15 22:36:56,6F274E1A73477C57E0539601A8C0ACD65,深圳市创新投资集团有限公司,深圳市福田区深南大道4009号投资大厦11层B区,91440300715226118E,715226118,0,0,1,1,,,,,,,,,105.0,,10.0,0.0,0.0,,,,,,,6.1994,0.5965,0.0978,0.5391,0.3388,1.7663,0.3059,71.1727,2018-06-29
1485,1201880,2020-10-15 22:36:56,6F274E1B562F7C57E0539601A8C0ACD65,广东珠江投资股份有限公司,广东省广州市天河区珠江东路421号601房,91440000190353033D,190353033,0,0,1,1,,,,,,,,,90.0,-1.0,6.0,0.0,0.0,,,,,,,0.4313,0.6328,-0.1806,-0.1165,0.5145,0.3634,0.5101,4.216,2018-06-29
1486,1201883,2020-10-15 22:36:56,6F274E1B9D467C57E0539601A8C0ACD65,广州阳普医疗科技股份有限公司,广州市经济技术开发区科学城开源大道102号,91440101618681696W,618681696,0,1,1,1,,-0.538462,-0.375215,-0.148886,-0.118932,-0.13981,73.0,,95.0,,18.0,0.0,0.0,-0.15866,2.79018,1.81183,-0.0702592,3.79173,1.89034,3.1102,18.4153,0.8448,0.2587,0.3474,1.9756,1.6125,6.2946,2018-06-29
1487,1201885,2020-10-15 22:36:56,6F274E1BC1D47C57E0539601A8C0ACD65,广东榕泰实业股份有限公司,广东省揭阳市新兴东二路１号,91445200617431652Y,617431652,0,1,1,1,,-0.564103,-0.399457,-0.271829,-0.190476,-0.156489,10.0,0.265036,90.0,-1.0,8.0,1.0,0.0,-0.188067,2.44241,0.779847,-0.249175,2.83333,0.686182,2.8982,19.2986,0.2157,0.2404,0.3823,4.5096,0.8736,14.3398,2018-06-29
1488,1201892,2020-10-15 22:36:56,6F274E1C3CDB7C57E0539601A8C0ACD65,大族控股集团有限公司,上海市普陀区云岭东路89号8层0806-A室,91440300279290307W,279290307,0,0,1,1,,,,,,,,,90.0,-1.0,10.0,0.0,0.0,,,,,,,3.6082,6.3267,-0.0164,-0.0125,0.462,0.2848,0.4491,64.1138,2018-06-29
1489,1201908,2020-10-15 22:36:56,6F274E1D63907C57E0539601A8C0ACD65,中科招商投资管理集团股份有限公司,深圳市福田区福田中心区深南大道4009号投资大厦13层D2-1区,914403007261554071,726155407,0,0,1,1,,0.0,0.0,0.0,0.0,0.0,,,90.0,,149.0,22.0,0.0,,,,,,,3.5877,4.3904,6.7122,-1.3935,0.2082,4.348,7.4044,-50.4202,2018-06-29
1490,1201911,2020-10-15 22:36:56,6F274E1D93DD7C57E0539601A8C0ACD65,深圳市燃气集团股份有限公司,深圳市福田区梅坳一路268号,91440300192408392D,192408392,0,1,1,1,,-0.309702,-0.3539,-0.314815,-0.236589,-0.278283,1.0,,110.0,,9.0,2.0,0.0,-0.0463081,2.24766,0.319154,-0.0686642,2.41313,0.333871,9.9326,63.519,0.3442,0.126,0.2954,2.5167,0.6697,29.9665,2018-06-29
1491,1201913,2020-10-15 22:36:56,6F274E1DCE357C57E0539601A8C0ACD65,深圳华强集团有限公司,深圳市福田区深南中路华强路口,91440300192189521U,192189521,0,0,1,1,,,,,,,,,95.0,,18.0,7.0,0.0,,,,,,,8.131,25.1748,0.2275,0.1349,0.3565,0.3954,0.397,21.2167,2018-06-29
1492,1201915,2020-10-15 22:36:56,6F274E1E13FC7C57E0539601A8C0ACD65,天安数码城(集团)有限公司,深圳市福田区车公庙天安数码城创新科技广场B座1909室,91440300618811497F,618811497,0,0,1,1,,,,,,,,,90.0,-1.0,0.0,0.0,0.0,,,,,,,8.6841,0.8065,0.1119,0.0904,0.3062,1.9011,1.1075,-1.4937,2018-06-29
1493,1201916,2020-10-15 22:36:56,6F274E1E261B7C57E0539601A8C0ACD65,深圳市英唐智能控制股份有限公司,深圳市南山区高新技术产业园科技南五路英唐大厦五楼,914403007298707489,729870748,0,1,1,1,,-0.52071,-0.325,-0.173469,-0.136986,-0.00526316,23.0,,90.0,,21.0,0.0,0.0,-0.143318,2.54542,1.03576,-0.159912,2.74722,1.16843,3.7686,0.872,-0.2623,-0.0639,0.3736,0.676,0.3661,75.2671,2018-06-29
1494,1201932,2020-10-15 22:36:56,6F274E1F16E87C57E0539601A8C0ACD65,中兴新通讯有限公司,深圳市罗湖区莲塘鹏基工业区710栋6层,91440300192224518G,192224518,0,0,1,1,,,,,,,,,85.0,-1.0,4.0,0.0,0.0,,,,,,,8.745,7.2288,0.2482,0.0661,0.2296,10.5877,1.1535,6.8293,2018-06-29
1495,1201939,2020-10-15 22:36:56,6F274E1F2D8F7C57E0539601A8C0ACD65,深圳顺丰泰森控股(集团)有限公司,深圳市前海深港合作区前湾一路1号A栋201室(入驻深圳市前海商务秘书有限公司)；经营地址：深圳市福田区新洲十一街138号万基商务大厦19A,91440300678554111W,678554111,0,0,1,1,,,,,,,,,110.0,,0.0,0.0,0.0,,,,,,,20.2438,26.4925,0.8365,0.0869,0.1918,-2.6538,2.1965,23.6795,2018-06-29
1496,1201944,2020-10-15 22:36:56,6F274E1F43277C57E0539601A8C0ACD65,招商局港口集团股份有限公司,深圳市南山区招商街道工业三路一号招商局港口大厦23-25楼,91440300618832968J,618832968,0,1,1,1,,-0.270754,-0.190071,-0.125574,-0.526926,0.0,149.0,,105.0,,2.0,6.0,0.0,-0.0509152,0.928152,0.268891,0.0,0.0,,315.449,21.1953,0.6987,0.4606,0.2126,0.5574,1.5542,216.804,2018-06-29
1497,1201949,2020-10-15 22:36:56,6F274E1F4C157C57E0539601A8C0ACD65,广州商贸投资控股集团有限公司,广州市越秀区西湖路１２号２３楼,91440101231244547W,231244547,0,0,1,1,,,,,,,,,95.0,,0.0,0.0,0.0,,,,,,,14.6861,17.3682,0.3344,0.0267,0.1743,-16.6817,2.1838,12.0262,2018-06-29
1498,1201964,2020-10-15 22:36:56,6F274E2024387C57E0539601A8C0ACD65,深圳市怡亚通供应链股份有限公司,深圳市宝安区新安街道兴华路南侧荣超滨海大厦A座1713,91440300279398406U,279398406,0,1,1,1,,-0.535939,-0.228538,-0.0567376,-0.0814917,-0.0976934,31.0,,85.0,-1.0,1003.0,6.0,0.0,-0.0772553,2.83221,0.976915,-0.0119133,3.39407,0.935474,1.7287,3.9893,0.0016,0.0006,0.682,0.1862,0.3328,17.5408,2018-06-29
1499,1201970,2020-10-15 22:36:56,6F274E207F417C57E0539601A8C0ACD65,广东潮宏基实业股份有限公司,汕头市龙湖区龙新工业区龙新五街四号1－4楼,91440500279841957E,279841957,0,1,1,1,,-0.131313,-0.175455,-0.2,-0.2,-0.113402,75.0,0.056544,95.0,,34.0,0.0,0.0,-0.0535894,2.14798,0.493838,-0.161147,1.90413,0.254456,7.0675,4.3513,0.7092,0.0987,0.3021,1.8511,0.9858,12.6885,2018-06-29
1500,1201971,2020-10-15 22:36:56,6F274E20ABBB7C57E0539601A8C0ACD65,山钢金融控股(深圳)有限公司,深圳市前海深港合作区梦海大道5033号卓越前海壹号8栋30层3001-A单元,914403003564711376,356471137,0,0,1,1,,,,,,,,,95.0,,0.0,0.0,0.0,,,,,,,10.8667,0.0372,-0.2215,-0.0938,0.2425,1.9065,0.271,134.554,2018-06-29
1501,1201994,2020-10-15 22:36:56,6F274E21E0207C57E0539601A8C0ACD65,南洋天融信科技集团股份有限公司,汕头市珠津工业区珠津二街1号,914405001929358117,192935811,0,1,1,1,,0.054078,-0.0832691,-0.406094,-0.239283,-0.119259,85.0,,95.0,2.0,44.0,2.0,0.0,-0.0151329,2.96598,1.36792,-0.399036,2.7445,0.854736,14.9777,6.9791,2.0056,0.0251,0.0758,12.9224,6.5839,78.8095,2018-06-29
1502,1201998,2020-10-15 22:36:56,6F274E21FD0D7C57E0539601A8C0ACD65,深圳正威(集团)有限公司,深圳市福田区深南大道7888号东海国际中心一期A栋29层01B,914403005815758720,581575872,0,0,1,1,,,,,,,,,90.0,,0.0,0.0,0.0,,,,,,,9.1429,8.1085,0.3437,0.0204,0.2871,1.1315,0.5198,33.0409,2018-06-29
1503,1202005,2020-10-15 22:36:56,6F274E22A4637C57E0539601A8C0ACD65,格力地产股份有限公司,珠海市横琴新区宝华路6号105室-23182(集中办公区),91440400628053925E,628053925,0,1,1,1,,-0.124194,-0.21645,-0.0440141,-0.0198556,-0.0995025,1.0,0.236033,90.0,,19.0,4.0,0.0,-0.0792516,2.66511,0.666855,0.0148692,3.42446,0.751628,18.9642,6.1979,-0.5337,-0.6717,0.5269,0.6577,0.7097,0.2682,2018-06-29
1504,1202006,2020-10-15 22:36:56,6F274E22A4AC7C57E0539601A8C0ACD65,珠海华发实业股份有限公司,珠海市昌盛路155号,9144040019256618XC,19256618X,0,1,1,1,,-0.306726,-0.0895171,0.0502717,-0.00642674,-0.092723,6.0,0.039034,105.0,,572.0,15.0,0.0,-0.0169931,2.93689,1.81191,0.09524,3.97171,2.58953,11.488,0.4355,0.5693,0.5564,0.521,0.1993,0.5971,49.9955,2018-06-29
1505,1202009,2020-10-15 22:36:56,6F274E22B2FA7C57E0539601A8C0ACD65,TCL科技集团股份有限公司,广东省惠州仲恺高新区惠风三路17号TCL科技大厦,91441300195971850Y,195971850,0,1,1,1,,-0.121212,-0.154519,-0.25641,-0.16185,-0.0993789,165.0,,105.0,,109.0,0.0,0.0,-0.0358333,2.53596,1.25702,-0.188417,2.59302,0.961818,7.6622,20.3364,0.4685,0.0825,0.3444,0.7959,1.1244,4.7924,2018-06-29
1506,1202016,2020-10-15 22:36:56,6F274E22D1B17C57E0539601A8C0ACD65,星辉互动娱乐股份有限公司,汕头市澄海区星辉工业园(上华镇夏岛路北侧),91440500708047971Q,708047971,0,1,1,1,,-0.703264,-0.515152,-0.346405,-0.253731,-0.274047,,,90.0,,38.0,3.0,0.0,-0.260253,3.3328,1.15914,-0.295818,4.16743,1.52586,5.4662,17.2812,0.3191,0.102,0.4513,0.1574,0.3422,15.1348,2018-06-29
1507,1202021,2020-10-15 22:36:56,6F274E2325817C57E0539601A8C0ACD65,恒大地产集团有限公司,深圳市南山区海德三道126号卓越后海金融中心2801房,91440101231245152Y,231245152,0,0,1,1,,,,,,,,,95.0,,81.0,0.0,0.0,,,,,,,1.4785,1.3845,-0.1831,-0.2594,0.4448,0.4822,0.6457,47.361,2018-06-29
1508,1202026,2020-10-15 22:36:56,6F274E2363BA7C57E0539601A8C0ACD65,中国南玻集团股份有限公司,深圳市南山区招商街道工业六路一号南玻大厦,914403006188385775,618838577,0,1,1,1,,-0.712775,-0.650215,-0.614201,-0.275556,-0.204878,,,90.0,,20.0,45.0,0.0,-0.0885165,2.02257,0.668924,-0.225685,2.18204,0.514161,7.3532,66.3342,0.5108,0.2264,0.3264,1.7764,0.5107,21.2313,2018-06-29
1509,1202027,2020-10-15 22:36:56,6F274E236B007C57E0539601A8C0ACD65,创维集团有限公司,深圳市前海深港合作区前湾一路1号A栋201室(入驻深圳市前海商务秘书有限公司)实际经营场所：深圳市南,9144030071529193X1,71529193X,0,0,1,1,,,,,,,,,95.0,,2.0,0.0,0.0,,,,,,,5.6826,,,,,,,,2018-06-29
1510,1202033,2020-10-15 22:36:56,6F274E23C69A7C57E0539601A8C0ACD65,龙光交通集团有限公司,汕头市珠池路２３号光明大厦８楼,91440500279842976L,279842976,0,0,1,1,,,,,,,,,90.0,,2.0,0.0,0.0,,,,,,,1.8871,5.9118,2.716,0.4785,0.6327,-0.7176,2.1044,28.1114,2018-06-29
1511,1202035,2020-10-15 22:36:56,6F274E23D5757C57E0539601A8C0ACD65,大悦城控股集团股份有限公司,深圳市宝安区新安街道3区龙井二路3号中粮地产集团中心第1层101室,914403001922471899,192247189,0,1,1,1,,-0.390295,-0.227273,-0.2775,-0.2775,-0.129518,178.0,,105.0,,122.0,10.0,0.0,-0.0945195,0.929754,0.164442,-0.254955,1.51541,0.251946,3.8032,0.7504,0.1385,0.1223,0.3505,0.396,0.8289,-22.0959,2018-06-29
1512,1202036,2020-10-15 22:36:56,6F274E23DDD07C57E0539601A8C0ACD65,欧菲光集团股份有限公司,深圳市光明新区公明街道松白公路华发路段欧菲光科技园,914403007261824992,726182499,0,1,1,1,,-0.452478,-0.0871534,-0.21661,-0.197512,-0.167269,3.0,0.015278,95.0,,121.0,4.0,0.0,0.0172484,4.19172,1.52339,-0.135688,4.49993,1.46264,8.1036,32.7432,0.0518,0.0097,0.3716,0.7756,0.2241,26.3385,2018-06-29
1513,1202042,2020-10-15 22:36:56,6F274E2485BD7C57E0539601A8C0ACD65,深圳市宝鹰建设控股集团股份有限公司,深圳市南山区沙河街道华侨城东部工业区F1栋107号,91440300618884987N,618884987,0,1,1,1,,-0.414585,-0.336353,-0.223841,-0.204885,-0.0578778,56.0,,90.0,-1.0,84.0,0.0,0.0,-0.12842,2.39354,0.870894,-0.195237,1.50375,0.365348,3.8555,0.6943,-0.2623,-0.0554,0.3184,3.5302,1.0987,5.1198,2018-06-29
1514,1202049,2020-10-15 22:36:56,6F274E25216C7C57E0539601A8C0ACD65,广东东方锆业科技股份有限公司,广东省汕头市澄海区莱美路宇田科技园,9144050061755920X4,61755920X,0,1,1,1,20191008,-0.434101,-0.424015,-0.409615,-0.323789,-0.18024,1.0,,80.0,1.0,42.0,5.0,0.0,-0.183262,3.62594,2.72116,-0.42358,3.44244,1.42367,1.2374,35.054,0.1758,0.2781,0.5025,0.4142,0.0827,3.0057,2018-06-29
1515,1202050,2020-10-15 22:36:56,6F274E2538AE7C57E0539601A8C0ACD65,珠海联邦制药股份有限公司,珠海市金湾区三灶镇安基路2428号,91440400618249510X,618249510,0,0,1,1,,,,,,,,,95.0,,3.0,0.0,0.0,,,,,,,10.7095,16.9313,3.3196,0.1059,0.2532,17.1356,6.6219,16.4053,2018-06-29
1516,1202055,2020-10-15 22:36:56,6F274E25CB807C57E0539601A8C0ACD65,东莞市新世纪科教拓展有限公司,东莞市凤岗镇雁田村东深二路66号天安数码城S3栋19楼01单元,91441900719384674B,719384674,0,0,1,1,,,,,,,,,90.0,,0.0,0.0,0.0,,,,,,,,0.7746,2.0403,-118.396,0.3582,0.1482,0.8006,-36.5094,2018-06-29
1517,1202057,2020-10-15 22:36:56,6F274E25D3B37C57E0539601A8C0ACD65,侨鑫集团有限公司,广州市天河区金穗路62号4101自编之二,914401016184241711,618424171,0,0,1,1,,,,,,,,,90.0,,0.0,0.0,0.0,,,,,,,2.2324,10.4442,2.4119,0.1486,0.47,0.6187,6.3777,4.0087,2018-06-29
1518,1202058,2020-10-15 22:36:56,6F274E25E9EC7C57E0539601A8C0ACD65,金发科技股份有限公司,广州市高新技术产业开发区科学城科丰路33号,91440101618607269R,618607269,0,1,1,1,,-0.195686,-0.131448,-0.205479,-0.128548,-0.0560579,81.0,,95.0,,43.0,4.0,0.0,-0.0370451,2.52122,0.480148,-0.141944,2.65913,0.369784,4.2862,31.3542,0.0535,0.0092,0.3061,1.633,0.3231,28.6064,2018-06-29
1519,1202059,2020-10-15 22:36:56,6F274E25FA1D7C57E0539601A8C0ACD65,广州长隆集团有限公司,广州市番禺区大石街礼村、植村、河村、钟村街汉溪村,914401137250197883,725019788,0,0,1,1,,,,,,,,,105.0,,0.0,0.0,0.0,,,,,,,7.0453,10.3109,1.0636,0.28,0.5331,0.7627,3.1751,-7.2521,2018-06-29
1520,1202064,2020-10-15 22:36:56,6F274E2633957C57E0539601A8C0ACD65,白云电气集团有限公司,广州市白云区神山镇石龙墟当铺街１号,91440101231251149E,231251149,0,0,1,1,,,,,,,,,95.0,,0.0,0.0,0.0,,,,,,,3.919,17.7656,0.1397,0.1204,0.4905,0.8365,0.8239,,2018-06-29
1521,1202072,2020-10-15 22:36:56,6F274E269A4D7C57E0539601A8C0ACD65,广州番禺海怡房地产开发有限公司,广州市番禺区南村沙滘岛东端,914401136187857355,618785735,0,0,1,1,,,,,,,,,90.0,1.0,2.0,0.0,0.0,,,,,,,490.489,6.6085,0.7582,0.2239,0.2111,3.0255,1.4687,6.941,2018-06-29
1522,1202074,2020-10-15 22:36:56,6F274E26B61F7C57E0539601A8C0ACD65,广州汽车集团股份有限公司,广州市越秀区东风中路448--458号成悦大厦23楼,91440101633203772F,633203772,0,1,1,1,,-0.525554,-0.573833,-0.548256,-0.482823,-0.386564,10.0,,110.0,,36.0,17.0,0.0,-0.199932,2.38184,0.192797,-0.333453,2.7433,0.157485,23.9813,11.0393,5.1333,0.2279,0.0966,-1.5713,15.0957,44.8225,2018-06-29
1523,1202075,2020-10-15 22:36:56,6F274E26C87D7C57E0539601A8C0ACD65,广州番禺雅居乐房地产开发有限公司,广州市番禺区南村镇员岗村广州雅居乐花园会所,91440113721995095J,721995095,0,0,1,1,,,,,,,,,95.0,,17.0,0.0,0.0,,,,,,,-0.0873,0.1765,-1.6476,-7.0151,0.2599,2.2733,2.3281,-83.8082,2018-06-29
1524,1202077,2020-10-15 22:36:56,6F274E26D4BF7C57E0539601A8C0ACD65,中交第四航务工程局有限公司,广州市海珠区沥滘路368号,914401011904321294,190432129,0,0,1,1,,,,,,,,,95.0,-1.0,0.0,0.0,0.0,,,,,,,9.4686,11.4147,0.6619,0.1143,0.1789,5.1913,1.1518,10.0212,2018-06-29
1525,1202082,2020-10-15 22:36:56,6F274E26F2B97C57E0539601A8C0ACD65,广州无线电集团有限公司,广州市天河区黄埔大道西平云路163号,91440101231216220B,231216220,0,0,1,1,,,,,,,,,110.0,,0.0,0.0,0.0,,,,,,,9.4051,9.4292,0.8606,0.1168,0.2201,-4.2064,5.6573,-14.6811,2018-06-29
1526,1202084,2020-10-15 22:36:56,6F274E2708CC7C57E0539601A8C0ACD65,佛山华新包装股份有限公司,佛山市禅城区南庄镇禅城经济开发区罗格园科洋路3号之7二楼(住所申报),914406007076822793,707682279,0,0,1,1,,-0.703075,-0.70181,-0.344262,-0.226519,-0.0819672,,,95.0,,27.0,8.0,0.0,-0.460689,2.05945,0.210998,-0.329996,2.50479,0.11543,2.6803,43.1526,-0.0198,-0.0061,0.2411,1.7947,0.2596,-0.6819,2018-06-29
1527,1202087,2020-10-15 22:36:56,6F274E2711757C57E0539601A8C0ACD65,深圳市新国都股份有限公司,深圳市福田区深南路车公庙工业区泰然劲松大厦17A,914403007311028524,731102852,0,1,1,1,,-0.570519,-0.302842,-0.434619,-0.535468,-0.0378031,14.0,,90.0,-1.0,37.0,4.0,0.0,0.147707,4.27925,1.893,0.100952,4.73729,1.41336,4.8584,10.0266,0.0614,0.0429,0.3779,3.8114,1.2976,9.797,2018-06-29
1528,1202102,2020-10-15 22:36:56,6F274E2843147C57E0539601A8C0ACD65,深圳市中洲投资控股股份有限公司,深圳市福田区百花五路长源楼,91440300192190768P,192190768,0,1,1,1,,-0.0765878,-0.117262,-0.08626,-0.0294503,0.00202703,133.0,0.280764,90.0,,70.0,8.0,0.0,-0.0344724,2.51624,0.21897,-0.0401417,2.915,0.294749,1.7788,3.1916,-0.8492,-0.599,0.3993,0.5488,0.9415,6.635,2018-06-29
