FE;EBITA;OCF;MC;FS
13.53;84.159;65.376;0.431826054;0
104;170;163;1.513053933;0
112;215;162;0.269970345;0
116;226;291;0.290564403;0
95.066;259.975;109.034;-0.296520398;0
101.818;269.697;140.172;0.36082888;0
128.448;282.224;142.172;0.562285257;0
7.68;78.692;33.898;2.63795787;0
15.195;140.085;65.562;1.034456913;0
26.965;205.43;115.286;0.529358638;0
45.36;384.36;240.403;0.219191033;0
34.805;580.245;361.478;-0.350643627;0
34.83;580.892;399.577;-0.009969078;0
96.826;553.33;480.622;0.591518699;0
124.659;628.242;592.905;0.067291519;0
124.432;773.935;757.878;0.494424328;0
138.989;876.126;668.59;0.302937033;0
115.941;970.186;784.811;0.244831815;0
12.029;431.155;291.329;0.822392974;0
0;264.678;456.325;0.75017411;0
0;459.721;560.424;0.648076252;0
39.664;646.896;651.934;-0.154124235;0
16.608;879.675;685.861;0.287379301;0
0;2.352;21.432;3.082272016;0
0;28.359;57.932;-0.183310731;0
0;8.376;57.362;-0.451684074;0
0;33.822;126.9;0.384020247;0
0;56.592;167.647;0.159936142;0
1.946;3.94;5.228;-0.549352215;0
1.15;-1.415;-3.309;-0.182868031;0
1.574;4.478;7.65;-0.042234046;0
0.982;0.164;8.249;0.824483398;0
2.444;-0.409;-0.263;-0.068189961;0
64.293;170.591;142.893;0.363752201;0
83.366;199.096;177.228;-0.402306366;0
42.39;235.825;154.961;-0.130712467;0
41.575;290.813;201.273;-0.060610049;0
0;21.015;8.723;37.30838283;0
0;28.132;17.246;0.062352149;0
0;684.305;356.336;0.274099891;0
0;1087.825;631.779;0.665259013;0
0;1395.398;857.869;-0.310949993;0
0;1358.3;1228.4;-0.234418105;0
133.1;921;1028;-0.409083077;0
72.145;322.372;239.066;0.779923944;0
68.461;331.4;349.523;0.967013111;0
78;409;387;-0.094173843;0
1;328;382;0.160394246;0
80;268;321;-0.460309679;0
7;235;238;-0.283497488;0
4.739;167.447;104.039;1.270233013;0
1.459;120.95;47.951;-0.482294939;0
51.897;465.9;324.78;0.980349169;0
235.673;333.895;258.497;-0.242252062;0
216.651;306.256;203.277;0.318925667;0
195.451;338.01;269.581;0.046338326;0
80.996;458.209;307.296;0.424903783;0
36.924;531.195;306.739;-0.616479251;0
26.049;362.966;153.073;0.274344328;0
130.293;424.01;321.472;-0.020764895;0
118.408;619.949;460.078;0.573645967;0
125.818;344.86;108.709;-0.301447163;0
82.89;223.284;87.658;0.157501326;0
66.731;349.099;377.242;-0.188140675;0
118.395;598.176;634.549;0.543410682;0
133.381;537.743;392.774;0.431137635;0
55.932;-31.183;51.045;-0.065693431;0
25.972;-11.653;34.416;-0.25226784;0
16.08;12.344;47.018;0.225770912;0
22.59;15.742;38.725;-0.090069005;0
33.76;35.425;22.399;0.433686453;0
17.194;55.508;67.446;0.279207975;0
26.576;88.572;194.2;1.143471924;0
15.072;113.461;207.146;-0.190240453;0
8.12;108.837;164.092;0.235662169;0
10.491;336.732;358.849;-0.011138209;0
20.869;395.375;202.999;1.022527333;0
98.19;351.453;150.52;-0.296110308;0
79.452;348.141;521.437;0.68021428;0
13.924;480.555;527.749;0.46280251;0
1.042;798.243;567.465;-0.216911765;0
5.815;524.693;335.689;-0.063107186;0
11.37;300.525;419.346;-0.687956331;0
109.95;267.235;162.496;-0.147950089;0
318.696;94.654;127.259;-0.552301255;0
95.11;306.451;391.401;1.633440337;0
180.206;346.4;212.582;0.24822695;0
177.807;246.05;166.608;-0.412665247;0
222.076;135.893;97.131;-0.333333333;0
812.59;509.605;0;-0.356245543;0
1062.349;472.642;222.556;6.167300453;0
670.659;870.433;734.087;2.073721116;0
387.446;825.322;736.675;-0.36375653;0
848.843;627.026;189.907;-0.132324865;0
663.284;1352.697;1724.817;0.348874388;0
925.928;1013.547;1242.148;-0.664831195;0
1044.935;1348.028;783.415;2.525071043;0
1036.73;2489.443;1635.721;0.620527455;0
747.184;1952.395;1491.115;-0.440168523;0
896.673;1518.189;1256.012;-0.060996312;0
539.88;2126.382;1041.084;0.337078652;0
543.991;2084.098;1427.499;-0.2767507;0
573.537;2480.313;2052.231;0.048555366;0
4005.98;3791.272;1458.961;0.566506173;0
3291.994;3811.855;743.22;0.238095238;0
2.181;82.605;72.569;-0.227308591;0
51.504;101.882;74.037;-0.566491962;0
1.071;118.827;99.737;0.244277913;0
1085.239;610.529;0;-0.23779835;0
576.844;448.916;0;0.48987981;0
648.61;822.781;0;1.056657781;0
743.941;643.825;640.79;-0.21610516;0
171.576;655.728;774.909;-0.236369281;0
682.59;785.631;873.092;0.624671557;0
1296.837;1554.35;1287.608;0.600158776;0
518.166;2416.453;1777.892;0.606637478;0
986.131;3201.527;2804.47;0.250594461;0
1391.962;4563.856;4451.152;0.406109994;0
1556.082;3750.475;3033.909;-0.377753939;0
470.416;5576.815;4991.162;1.290462785;0
1567.735;6591.366;6050.628;0.545252342;0
1194.18;6606.375;6768.025;0.168300107;0
409.211;7208.731;6900.079;0.167108145;0
440.783;6590.522;6457.938;-0.123202873;0
409.292;6214.81;5984.151;-0.151079144;0
324.577;5068.295;5955.8;-0.2841953;0
1116.009;5548.137;3794.541;0.102020492;0
399.414;5655.476;5396.606;0.316446329;0
0.738;-7.326;0;-0.3482127;0
0.544;-1.372;9.995;-0.215909091;0
13.607;-0.103;7.882;0.217391304;0
1.75;4.997;5.332;-0.946759342;0
0.479;8.852;3.842;0.667682879;0
2.724;6.369;-0.112;0.578619453;0
3.972;7.061;-3.489;0.122970632;0
21.482;0.789;-6.944;0.508012278;0
39.754;-3.933;-18.182;1.220247965;0
64.938;-5.359;-30.24;0.125465133;0
142.199;88.447;79.051;-0.40335706;0
264.405;149.171;42.656;0.355689359;0
314.64;192.14;134.824;0.337726524;0
242.814;199.873;190.005;-0.558497537;0
284.552;143.499;120.819;-0.027095539;0
324.658;117.451;108.629;0.849826177;0
269.882;129.228;54.12;0.005382026;0
1572.756;325.895;271.523;0.100300222;0
1416.548;587.497;562.13;0.376503892;0
9.283;954.649;1052.102;0.155842942;0
0;1400.94;1261.226;3.023456324;0
117.121;3097.402;2816.177;-0.415852777;0
321.976;1945.738;2166.22;0.433310618;0
336.611;2783.568;2838.821;-0.546752753;0
159.097;3403.575;3413.86;0.581083755;0
342.88;4812.798;4825.17;-0.048725364;0
10.183;4949.83;4793.939;0.24223295;0
214.916;6090.514;6290.184;0.151991363;0
8.659;5824.644;5666.565;-0.095909031;0
250.989;5591.337;6761.099;-0.205822401;0
29.712;5340.354;5006.773;0.463769879;0
1079.454;8398.308;7874.942;0.096465942;0
1007.235;8158.526;8179.286;0.029749548;0
1199.415;10679.659;9950.561;0.329623503;0
524.472;12276.211;11717.244;0.016480885;0
1144.257;15731.468;13339.359;0.2833086;0
1921.062;16603.198;16263.695;0.016560845;0
2965.058;18572.852;16830.66;0.263736264;0
4121.725;21828.862;19890.823;0.379130435;0
1.205;0.489;-14.425;1.6886441;0
2.578;5.705;-1.251;-0.002380926;0
33.571;-20.415;0.132;0.191333605;0
22.197;-0.982;-8.12;0.382383814;0
16.497;66.804;-64.17;3.237169369;0
22.842;18.175;-52.114;-0.383468083;0
11.228;9.864;-27.645;0.266450261;0
11.075;0.909;-15.271;-0.556650368;0
103.661;6.972;-3.001;0.682060143;0
128.931;-0.867;0.041;-0.38330948;0
5.19;27.269;23.402;0.075171398;0
0.379;9.622;26.938;-0.01310589;0
0;20.766;7.031;-0.416446034;0
11.744;-33.991;47.957;0.112643678;0
3.754;52.707;75.984;0.33301745;0
2.459;39.397;50.837;-0.170861163;0
6.89;14.411;7.595;-0.452952123;0
2.066;24.534;23.352;-0.302385811;0
0.159;21.938;28.151;2.169290547;0
0;14.389;3.941;-0.466101695;0
219;869;880;-0.462097468;0
672;1182;550;0.619971964;0
549.126;863.014;995.608;3.833327029;0
1118.361;2235.267;2402.118;-0.343271056;0
1395.372;2953.681;1841.179;-0.145124682;0
1356.744;3567.971;3606.566;-0.04998511;0
1803.994;3872.192;2792.653;-0.091895645;0
892.449;3909.987;2406.771;0.058205492;0
802.519;4159.227;3370.402;-0.088089888;0
919.769;4572.555;3860.027;0.288291085;0
704.858;3856.481;3848.897;0.125490963;0
1239.038;3518.887;2451.732;-0.391578842;0
1274.594;3447.893;2563.641;-0.10735033;0
1884.661;4184.082;3543.933;0.125959712;0
2040.185;4070.096;5443.587;-0.283843671;0
1404.304;4096.153;3761.77;0.163115356;0
1448.403;4565.211;3372.253;0.582975698;0
1054.65;4307.304;3370.995;0.097075548;0
926.482;4007.602;3231.214;-0.257421323;0
990.965;3791.454;3525.016;0.037220844;0
1839.624;4476.542;3612.28;0.335541189;0
1.722;-2.207;-1.631;-0.295672348;0
212.188;582.067;131.634;1.2736601;0
902.599;766.582;416.29;-0.217008207;0
1724.45;786.71;705.74;-0.036072229;0
6301.826;-414.172;502.575;-0.579169;0
4877.737;863.306;2855.729;3.156359382;0
4185.625;2499.304;3187.615;0.67443179;0
4300.782;2610.839;4288.208;-0.029360207;0
4254.397;2484.441;4089.01;-0.090196031;0
2777.875;3068.89;6192.946;0.463624294;0
2905.426;3657.499;5866.71;0.272521886;0
2844.207;3205.199;5658.373;-0.319851249;0
2771.751;1621.406;4767.914;0.22725593;0
193.016;935.374;651.367;-0.407200021;0
687.486;1144.566;855.94;0.522421232;0
415.493;1189.063;1251.861;-0.024681738;0
638.125;1017.364;1039.134;-0.156190455;0
465.368;1457.14;1183.44;0.162274601;0
212.361;1993.167;1747.66;1.043771044;0
340.288;1942.615;1550.054;-0.409309203;0
499.261;1980.383;2017.451;0.751113466;0
627.879;2131.947;2053.831;-0.247167868;0
613.914;1405.547;987.438;-0.18878249;0
1520.62;3736.599;1884.613;0.880377344;0
1761.567;3290.066;2980.054;-0.603491272;0
1680.431;2629.95;2082.057;0.030977773;0
2982.749;1834.172;-266.126;-0.883511043;0
14781.227;1905.695;953.006;0.490830636;0
16.38;1641.886;1328.993;0.513748191;0
0;123.361;69.453;-0.113772455;0
0;122.19;82.092;-0.262668919;0
0;115.14;82.222;-0.179837842;0
0;113.424;72.547;0.203921569;0
0;105.268;77.641;0.058200653;0
5.145;66.516;52.724;-0.126143426;0
14.93;76.815;84.521;0.335494599;0
16.828;99.727;141.302;0.038721157;0
17.663;110.96;82.654;0.134663608;0
28.921;83.808;28.921;-0.54031913;0
0;194.7;175.674;0.15997775;0
11.326;228.977;161.315;-0.249147965;0
0;293.035;231.13;0.509364644;0
0;471.508;419.749;0.464029814;0
0;570.463;439.744;0.476402025;0
74.723;790.761;699.805;0.053333748;0
737.956;972.214;614.568;-0.249552376;0
731.492;997.661;724.042;-0.382262542;0
987.853;1334.505;1134.549;2.285753767;0
741.872;1468.163;907.881;0.050659505;0
716.212;1391.058;787.502;-0.247795574;0
1154.842;1431.676;1291.673;-0.080248126;0
678.05;1609.568;1131.617;0.327590572;0
1062.526;1656.283;1256.01;-0.004129531;0
1628.076;1607.684;1190.536;-0.054912896;0
1893.617;1595.347;1430.578;-0.199622494;0
2.8;15.262;-50.03;-0.892824651;0
41.799;-22.499;-9.017;1.140504326;0
28.66;-18.56;-20.411;-0.052486739;0
18.627;1.64;0.435;0.478591691;0
39.838;-1.633;-10.714;-0.6315625;0
42.896;5.373;-19.424;0.548948134;0
48.077;-10.697;-4.582;-0.289259928;0
50.717;4.848;-19.18;-1;0
400.39;87.951;9.143;-0.380454692;0
154.363;109.777;155.558;0.695652174;0
21.3;126.994;104.924;-0.104640299;0
66.7;129.734;98.054;-0.24874552;0
164.811;108.793;39.752;-0.236641221;0
218.777;133.563;54.191;1.066;0
181.251;137.652;-24.163;0.034804022;0
424.269;236.074;123.855;0.065745856;0
256.785;217.567;101.796;0.066874028;0
571.47;316.871;71.174;0.472789116;0
13.117;60.929;51.223;0.970564347;0
1.156;19;4.291;-0.154810318;0
22.991;57.655;29.736;0.623392065;0
24.818;96.418;71.589;0.469196488;0
3.647;83.005;62.233;0.752462293;0
1.478;93.076;57.501;0.188463764;0
1.05;133.291;63.747;1.122276135;0
0.234;141.635;107.789;0.051634964;0
0;569.776;569.86;0.248777051;0
1.478;692.512;493.713;-0.024638468;0
0;485.337;464.466;-0.365640964;0
0;433.003;317.618;0.078216315;0
0;334.885;396.982;-0.075752034;0
0;567.296;521.227;0.240231549;0
0;647.03;547.798;0.299821908;0
215.848;278.565;133.743;-0.654015318;0
315.596;441.758;386.294;1.479452055;0
309.188;367.977;284.52;0.314917127;0
438.518;387.012;268.702;-0.038655462;0
822.153;466.901;446.563;-0.01958042;0
1014.257;301.292;257.198;0.973214129;0
1650.697;401.377;434.483;-0.069353327;0
2428.192;390.944;480.285;-0.284994965;0
3448.572;674.773;294.717;0.440140845;0
3814.465;990.185;952.486;2.200488998;0
3804.91;179.113;171.345;-0.805425471;0
2766.375;808.537;1312.501;1.215505131;0
1663.333;1993.031;1733.636;1.427047596;0
3268.721;1855.447;1995.106;-0.165847263;0
3915.346;1922.12;1878.622;0.015717092;0
3944.365;1700.777;1602.821;-0.236363636;0
4346.936;2262.838;2187.087;0.210739615;0
5621.97;3421.378;3663.898;0.59623431;0
5104.566;3087.282;3422.728;-0.326081258;0
5519.112;2802.207;2725.358;1.071112746;0
301.315;178.22;94.58;-0.146218487;0
356.552;82.709;-15.082;-0.448818898;0
280.341;132.385;67.015;1.478571429;0
180.27;214.499;159.249;1.547550432;0
235.09;269.109;205.313;0.545701357;0
256.302;166.807;45.497;1.289126754;0
591.231;435.92;189.657;1.001796101;0
710.267;444.909;273.814;-0.403609241;0
1672.164;378.915;268.059;3.181480546;0
1342.854;1365.342;1943.118;0.291759568;0
1871.151;1370.52;613.406;0.155201832;0
1228.443;1104.07;1193.315;0.080565389;0
1142.24;1344.123;1405.71;-0.010671355;0
1031.097;1688.293;1882.992;0.11445673;0
663.799;1325.959;1044.796;-0.447248627;0
997.479;963.144;559.818;0.053556439;0
1534.706;864.768;197.065;-0.225541137;0
18.233;81.768;52.913;-0.025044305;0
1.005;120.146;66.413;-0.390121443;0
103.321;195.046;164.077;0.946869947;0
0;0;175.866;-1;0
120.822;351.471;247.083;1.817419122;0
153.959;529.464;365.104;0.780815821;0
256.498;596.452;514.869;0.849883476;0
137.465;617.671;483.207;0.379050677;0
182.999;601.684;541.596;-0.221469486;0
209.637;633.201;411.146;-0.025431648;0
258.8;886.222;766.985;1.574392714;0
309.125;1056.521;778.722;0.25327857;0
217.797;908.794;704.315;0.068609483;0
256.082;791.98;1066.92;0.139394952;0
207.646;586.844;310.995;0.783365087;0
379.536;450.22;137.661;0.445723757;0
92;395;78;-0.137877163;0
794;39;-63;0.361953077;0
26.587;41.206;13.415;0.681853374;0
22.416;24.724;5.651;-0.297274039;0
53.457;-15.648;1.181;-0.387492915;0
87.752;8.049;4.969;-0.512452332;0
81.883;19.11;12.295;1.259264706;0
137.349;25.886;17.806;-0.004100762;0
113.424;24.388;6.286;-0.259477124;0
49.955;29.043;25.95;0.190291262;0
30.478;31.535;43.265;0.007349103;0
15.888;38.073;47.384;-0.471259342;0
24.694;49.155;55.64;0.698315467;0
22.611;62.618;53.372;0.719143372;0
48.114;63.606;25.833;-0.202052944;0
39.342;82.471;73.068;0.048747461;0
35.636;86.128;68.551;0.754241792;0
41.818;43.992;16.673;-0.118923721;0
59.069;63.702;54.396;0.190045249;0
88.447;120.87;74.955;0.509505703;0
75.645;116.192;80.981;0.022104048;0
14932;36688;20643;0.615846575;0
21441;36479;24419;0.272773311;0
15076;51910;34776;-0.751147236;0
14430;35855;29651;0.66207695;0
6261;46465;47848;0.024634758;0
11465;61394;51171;-0.146911398;0
10736;53547;47489;-0.117785372;0
10131;61716;53345;-0.102320625;0
8231.289;30394.716;33928.269;-0.485612789;0
8835.905;24412.336;27762.773;-0.142034991;0
7399.174;23334.556;26005.396;0.308469235;0
15195.363;25837.823;20618.572;-0.104660348;0
1265;7109;4180;0.301714688;0
853;10210;6097;0.970747747;0
1377;12051;7639;0.477548189;0
2214;15366;10881;-0.038841669;0
3232;17092;14312;-0.611833792;0
2058;14096;8883;0.75625;0
2125;16050;13541;-0.073831862;0
1792;19291;15514;-0.068584273;0
658;18872;18997;0.204169356;0
1338;18564;16449;-0.052002993;0
2168;17695;15168;-0.402580874;0
827.117;11164.358;11605.447;-0.181950604;0
967.001;12093.597;12449.638;0.759059776;0
2235.745;14444.371;13174.971;0.020369584;0
247;273;215;3.059701493;0
209;288;208;-0.682486955;0
231.353;330.392;181.652;0.012048193;0
190.875;355.885;182.819;0.354285714;0
66.036;404.178;71.368;0.760900141;0
39.863;458.046;281.886;-0.126198083;0
89.691;481.15;383.268;0.247714808;0
185.831;391.693;285.233;2.333333333;0
177.766;453.289;399.473;0.528571429;0
145.256;488.313;385.889;-0.202300503;0
132.035;412.829;439.598;-0.50702956;0
112.073;345.69;376.56;0.119047556;0
2466.841;3325.343;2646.719;2.51337529;0
2085.941;3411.078;3161.188;-0.184825725;0
1013.539;2710.45;2615.351;-0.300960828;0
923.435;1515.709;1408.76;-0.587876566;0
819.298;1100.381;1105.22;-0.15529119;0
1035.947;1253.066;1111.779;0.115601127;0
429.248;1288.489;1246.628;-0.191958976;0
261.504;262.616;152.456;-1;0
376.285;163.511;-38.476;0.082817925;0
263.24;143.448;-9.67;-0.181582112;0
265.218;128.507;55.037;-0.620365781;0
202.465;115.126;145.742;-0.555438646;0
105.689;143.479;4.283;1.013525994;0
85.425;205.913;30.596;0.955557769;0
6.868;235.299;20.724;0.272117391;0
0;298.96;15.804;0.654412539;0
35.65;940.883;427.417;-0.542816127;0
19.747;1029.901;502.257;-0.411369516;0
20.608;930.834;578.31;-0.047317846;0
1161.947;849.812;615.262;-0.023999348;0
838.353;858.731;608.257;0.19683828;0
1798.987;870.763;844.283;0.018193218;0
1304.627;932.627;657.955;-0.01541842;0
0;1023.497;834.979;-0.196777829;0
31.727;964.327;1026.104;-0.494763301;0
1002.442;939.083;762.627;0.970074858;0
5.15;976.784;877.896;-0.223050847;0
1101.836;1003.136;797.347;0.274419494;0
0.129;1037.156;944.686;0.019021024;0
622.074;1333.402;1362.681;0.564811711;0
500.471;1534.312;1616.112;-0.120773482;0
58.942;1577.246;1284.339;-0.065704716;0
79.613;1612.612;1519.174;0.072881771;0
32.149;-39.69;-73.256;-0.238862024;0
0.622;-103.035;-97.901;-0.95401838;0
0.336;-26.766;-25.609;-0.665508669;0
0.31;-5.043;-20.884;-0.023203329;0
1437;562;648;0.633310563;0
1001;639;-277;-0.12244898;0
1126;611;210;-0.500155039;0
1009;686;806;-0.110421836;0
457;805;569;2.737796374;0
430;1527;324;0.327169677;0
354;1812;1757;0.08281364;0
270;1485;919;0.396761869;0
872;2258;1264;1.976945659;0
1296;3185;2067;-0.57697264;0
452;1088;40;1.39505804;0
786.863;3826.137;1492.716;0.044159098;0
1450.626;3482.737;2255.747;-0.50929814;0
1121.024;903.594;1703.214;-0.278728606;0
1119.454;1415.701;931.073;0.050847458;0
1050.531;1384.577;447.384;-0.687295446;0
473.488;401.863;1280.318;-0.531452909;0
650.881;874.288;84.814;2.309765345;0
1970.623;1059.664;172.655;-0.241486068;0
85.57;157.013;144.271;-0.436934402;0
335.84;226.719;236.914;1.154452579;0
126.476;330.352;276.202;-0.119576703;0
57.627;405.56;402.885;0.873320433;0
13.682;582.857;621.357;0.406604675;0
16.346;733.834;753.086;0.204385539;0
42.886;543.011;659.484;-0.485297155;0
7.058;519.295;484.891;0.571748879;0
50.147;509.801;494.39;-0.151212553;0
50.008;468.335;430.628;-0.276171521;0
193.357;549.331;460.105;0.224770642;0
190.682;623.156;594.97;0.133688612;0
328.967;817.532;789.404;0.262541806;0
267.803;802.901;816.839;0.026490066;0
585.021;733.909;643.35;-0.058064516;0
222.529;781.94;654.369;0.152054795;0
0;647.628;173.7;1.545704155;0
0.653;157.836;446.61;-0.478335703;0
0.509;305.703;-40.28;-0.231867553;0
0.537;427.456;170.209;0.35136553;0
14.023;124.675;296.435;-0.480137516;0
10.631;-54.165;272.475;-0.238257655;0
0.471;96.156;198.061;0.210325221;0
0.385;151.691;229.656;-0.122323066;0
1.561;35.599;97.582;-0.29842445;0
1.612;168.334;204.489;1.004420873;0
17.806;60.81;38.458;0.816030939;0
0;0;0;-1;0
4106.773;-3019.162;2017.493;-0.001610306;0
4254.008;-2799.682;1620.408;-0.556451613;0
8117.656;3303.331;3270.702;2.909909327;0
299.247;853.015;1135.896;0.383924303;0
258.225;1106.039;879.739;-0.595002823;0
675.555;1489.891;1459.988;0.541209364;0
360.352;2191.364;2329.487;-0.214897777;0
312.407;1392.937;1402.379;-0.050587062;0
288.765;1571.674;1444.564;0.055488163;0
716.884;1341.203;1482.551;-0.302795724;0
6.083;1062.145;1381.297;-0.411900944;0
404.672;1105.469;1014.944;0.945768384;0
337.348;1782.214;1838.023;-0.200624871;0
575.287;1224.299;1376.075;-0.317565374;0
504.635;1324.868;1395.357;-0.068222805;0
710.319;1422.715;1457.341;0.012183744;0
317.271;1614.865;1417.35;0.116185215;0
369.221;1737.716;1831.135;-0.17883716;0
958.387;1770.249;1433.657;-0.084133274;0
1781.693;1950.028;1770.391;0.365714286;0
1214.533;1663.927;1873.27;-0.043828885;0
1218.644;1723.729;2128.249;0.224465202;0
1469.084;2559.931;1923.661;1.023526545;0
1145.385;4442.939;3777.024;0.487692308;0
1481.148;6925.879;4485.004;0.418131679;0
1715.397;10334.551;6526.567;0.516829664;0
1889.263;18089.377;11437.324;1.236562779;0
1152.286;14465.056;14136.756;-0.607155351;0
3415.208;10690.387;6621.521;1.396830078;0
3613.733;27798.088;21270.52;0.192106094;0
2078.703;30911.58;22581.199;-0.393905672;0
3464.055;13279.449;16155.987;-0.012092847;0
1761.267;17706.286;13653.423;-0.272423664;0
1419;12520;12807;-0.463606557;0
2506;-2684;4491;-0.597799511;0
1660;10609;6581;1.316109422;0
1703;14613;12537;0.618708158;0
1;485;149;7.137567498;0
0;422;493;-0.438335387;0
118;238;194;-0.337552743;0
74;237;207;-0.593630573;0
14;136;305;1.896551724;0
2;119;70;-0.088744589;0
210;139.754;215;1.548693587;0
52;262.071;141;-0.136999068;0
113.491;209.838;321.127;0.340172786;0
128.638;263.898;330.462;-0.139000806;0
401.446;273.481;320.645;-0.419279364;0
510.26;305.703;262.191;-0.122481869;0
316.703;371.134;160.523;-0.184573003;0
580.374;388.517;314.912;-0.074324324;0
1.556;22.543;16.718;0.305555556;0
16.335;30.422;9.545;0.074468085;0
32.93;34.39;7.661;0.024752475;0
42.113;35.332;10.874;0.468599034;0
39.141;38.787;20.611;0.026315789;0
28.683;36.556;31.887;-0.076923077;0
31.253;39.331;27.458;-0.060555556;0
38.973;47.198;25.331;0.247782377;0
52.652;69.66;24.603;0.701421801;0
60.773;69.332;24.768;0.022326768;0
66.694;66.372;53.064;0.008174387;0
53.016;121.474;118.297;0.435135135;0
120.182;104.639;34.041;-0.282015066;0
74.829;102.04;69.274;0.423506462;0
59.359;136.644;123.173;0.148325359;0
95.61;119.071;51.568;-0.21875;0
207.825;119.504;58.477;0.0208;0
123.031;112.726;59.947;-0.026907001;0
88.723;143.565;44.532;0.013959732;0
106.591;137.851;103.053;-0.19089489;0
140.702;141.271;91.143;0.078864787;0
222.989;143.718;54.129;0.121929026;0
1497.392;5281.528;4346.071;1.236453202;0
1979.983;4755.902;3909.214;-0.27092511;0
1328.04;4634.88;3365.49;-0.32858006;0
1044.96;5149.76;3974.88;-0.042476602;0
888.13;6714.343;4737.364;0.116541353;0
2256.618;6468.141;5167.422;0.168527564;0
1156.412;8177.923;6218.573;0.078398993;0
1461.588;7860.214;6355.573;-0.291989664;0
2329.082;8441.752;7234.332;0.421240876;0
1964.991;10018.108;8456.633;0.04483591;0
1594.085;8904.803;7247.889;-0.326435313;0
2153.92;9348.352;8217.968;0.001678465;0
2135.668;11034.642;8604.917;0.127058138;0
3384.022;10694.573;9494.914;0.222495152;0
688.292;9772.643;7661.024;0.154346447;0
2146.528;9792.767;8119.475;0.126242499;0
1152.518;7914.319;6402.794;-0.057074754;0
1973.196;7226.878;6044.446;-0.122732667;0
1900.577;6886.907;5968.09;-0.224943758;0
2822;3057;1823;90.37817089;0
3587;1945;1971;-0.135857941;0
4747;1172;1983;-0.916975133;0
2576;1063;56;-0.694992984;0
1635;1415;-174;2.273486153;0
633;1766;1270;0.114173228;0
169;2367;1021;0.722909286;0
122;3007;1943;0.951501979;0
536;4620;3093;0.688755489;0
354;5822;3984;-0.482132845;0
161;4452;4027;0.276241115;0
1043;4680;4197;0.172333825;0
765;5685;3612;-0.15869584;0
2537;5340;3779;0.106758804;0
453;5953;3653;0.280152503;0
353;5152;3845;-0.218140097;0
1454;4917;3818;-0.186668478;0
1003;4712;3843;0.15968715;0
738;4395;3799;0.272839745;0
4.836;100.671;98.54;-0.334882732;0
2.356;145.546;89.211;1.495971121;0
4.836;187.545;171.248;0.150264584;0
6.5;251.2;162.7;0.905196542;0
12.1;325.2;261.5;0.066984922;0
29.3;450.2;339.1;0.000210029;0
61.731;6.171;-22.827;-0.685177477;0
52.107;13.781;-13.75;-0.37621264;0
8.901;-26.744;20.629;-0.618691935;0
4.044;29.249;49.075;2.454545455;0
7.023;19.478;8.836;-1;0
0.692;-7.582;4.987;-0.520060409;0
0.225;7.185;11.521;0.915050785;0
7;20.159;-8.789;-0.062613431;0
12.311;87.782;204.112;0.381732785;0
12.838;37.937;-33.722;-0.125003702;0
19.25;-44.345;-50.361;-0.26201438;0
10.106;56.007;61.869;1.492563744;0
1.448;152.739;60.783;0.66284796;0
4.325;322.961;198.822;0.507616561;0
0.888;364.848;356.517;-0.48131821;0
1.054;437.088;355.268;0.518035436;0
43.162;556.164;477.411;0.11162726;0
0;409.404;381.076;0.23552429;0
0;330.2;531.9;0.606461782;0
0;538.3;477;0.208452885;0
0;882.4;800.1;-0.355443467;0
0;888.1;626.9;0.32106534;0
0;1147.4;954.9;0.243248048;0
1100;1475;1073.6;0.442030994;0
0;1598.4;1382.9;-0.111031852;0
0;1978.3;1463;0.622486226;0
850;2747.3;4228.4;0.51561624;0
1511.5;2914.6;2337;-0.030725995;0
3068;4583.8;2658.9;0.269312558;0
2788.7;6425.2;4256.7;-0.084021457;0
1543;877;404;-0.207446809;0
728.674;959.322;475.988;0.337449664;0
146.01;1323.51;802.27;0.784425884;0
1006.841;2026.996;683.986;0.039997148;0
1300.671;2395.116;1434.537;0.327680194;0
1251.107;2447.357;1647.498;0.326414234;0
2099.935;2646.443;2161.698;0.151510277;0
2175.506;3125.633;2036.861;0.273621764;0
4771.472;3630.234;3026.68;0.134101542;0
4100.225;4964.441;5711.828;-0.166507468;0
519.123;5092.125;4497.493;0.035734583;0
3288.852;5099.673;3993.494;0.12464722;0
2022.952;5331.626;3418.371;0.070385391;0
5300.242;5444.233;3805.301;-0.020458121;0
759.096;5148.228;4132.856;0.151473778;0
2958.201;4835.608;4152.365;0.197096348;0
2009.516;4846.789;4108.836;6.35859E-05;0
3153.491;5307.192;4107.713;-0.175547954;0
172.784;634.931;245.967;-0.226666667;0
214.758;767.222;268;0.08045977;0
573.867;844.422;350.975;0.207446809;0
579.076;913.667;391.266;-0.042807413;0
273.375;960.879;424.248;-0.265471264;0
153.358;905.522;549.918;-0.310465699;0
209.782;973.812;754.019;0.695715323;0
655.093;1084.93;827.843;0.147751606;0
296.139;1212.37;670.304;0.307089552;0
495.941;1623.592;907.83;0.76203426;0
974.387;1942.72;1199.574;0.191517632;0
1139.599;2088.116;1016.398;-0.102094664;0
484.418;2212.681;1338.617;0.130507234;0
1569.885;2427.029;1368.125;0.097602444;0
1716.59;2601.216;1446.482;0.185817879;0
456.57;2867.803;2039.063;0.017773823;0
670.36;2868.89;2034.805;0.032890821;0
451.657;2928.4;1861.392;0.05114613;0
